AGORA ID,Cosponsor_FullName,Cosponsor_FirstName,Cosponsor_MiddleName,Cosponsor_LastName,Cosponsor_Party,Cosponsor_State,Cosponsor_District,Cosponsor_BioguideId,Cosponsor_URL,Cosponsor_SponsorshipDate,Cosponsor_IsOriginal,Cosponsor_WithdrawnDate,Cosponsor_IsWithdrawn
804,"Rep. Titus, Dina [D-NV-1]",Dina,,Titus,D,NV,1.0,T000468,https://api.congress.gov/v3/member/T000468?format=json,2023-12-19,True,,False
591,"Rep. Bonamici, Suzanne [D-OR-1]",Suzanne,,Bonamici,D,OR,1.0,B001278,https://api.congress.gov/v3/member/B001278?format=json,2024-02-15,True,,False
591,"Rep. Harder, Josh [D-CA-9]",Josh,,Harder,D,CA,9.0,H001090,https://api.congress.gov/v3/member/H001090?format=json,2024-03-05,False,,False
678,"Sen. Crapo, Mike [R-ID]",Mike,,Crapo,R,ID,,C000880,https://api.congress.gov/v3/member/C000880?format=json,2023-03-08,True,,False
678,"Sen. Hagerty, Bill [R-TN]",Bill,,Hagerty,R,TN,,H000601,https://api.congress.gov/v3/member/H000601?format=json,2023-03-08,True,,False
678,"Sen. Budd, Ted [R-NC]",Ted,,Budd,R,NC,,B001305,https://api.congress.gov/v3/member/B001305?format=json,2023-03-08,True,,False
678,"Sen. Tillis, Thomas [R-NC]",Thomas,Roland,Tillis,R,NC,,T000476,https://api.congress.gov/v3/member/T000476?format=json,2023-03-08,True,,False
678,"Sen. Boozman, John [R-AR]",John,,Boozman,R,AR,,B001236,https://api.congress.gov/v3/member/B001236?format=json,2023-03-08,True,,False
546,"Sen. Fischer, Deb [R-NE]",Deb,,Fischer,R,NE,,F000463,https://api.congress.gov/v3/member/F000463?format=json,2023-07-27,True,,False
546,"Sen. Klobuchar, Amy [D-MN]",Amy,,Klobuchar,D,MN,,K000367,https://api.congress.gov/v3/member/K000367?format=json,2023-07-27,True,,False
546,"Sen. Thune, John [R-SD]",John,,Thune,R,SD,,T000250,https://api.congress.gov/v3/member/T000250?format=json,2023-07-27,True,,False
657,"Sen. Cortez Masto, Catherine [D-NV]",Catherine,,Cortez Masto,D,NV,,C001113,https://api.congress.gov/v3/member/C001113?format=json,2023-07-19,True,,False
657,"Sen. Warnock, Raphael G. [D-GA]",Raphael,,Warnock,D,GA,,W000790,https://api.congress.gov/v3/member/W000790?format=json,2024-12-02,False,,False
489,"Sen. Schmitt, Eric [R-MO]",Eric,S.,Schmitt,R,MO,,S001227,https://api.congress.gov/v3/member/S001227?format=json,2024-02-08,True,,False
615,"Rep. Meeks, Gregory W. [D-NY-5]",GREGORY,W.,MEEKS,D,NY,5.0,M001137,https://api.congress.gov/v3/member/M001137?format=json,2023-11-09,True,,False
615,"Rep. Gallagher, Mike [R-WI-8]",Mike,,Gallagher,R,WI,8.0,G000579,https://api.congress.gov/v3/member/G000579?format=json,2023-11-13,False,,False
615,"Rep. Krishnamoorthi, Raja [D-IL-8]",Raja,,Krishnamoorthi,D,IL,8.0,K000391,https://api.congress.gov/v3/member/K000391?format=json,2023-11-13,False,,False
615,"Rep. Bera, Ami [D-CA-6]",Ami,,Bera,D,CA,6.0,B001287,https://api.congress.gov/v3/member/B001287?format=json,2023-11-15,False,,False
615,"Rep. Phillips, Dean [D-MN-3]",Dean,,Phillips,D,MN,3.0,P000616,https://api.congress.gov/v3/member/P000616?format=json,2023-11-30,False,,False
615,"Rep. Smith, Christopher H. [R-NJ-4]",CHRISTOPHER,H.,SMITH,R,NJ,4.0,S000522,https://api.congress.gov/v3/member/S000522?format=json,2023-12-05,False,,False
615,"Rep. Allred, Colin Z. [D-TX-32]",Colin,Z.,Allred,D,TX,32.0,A000376,https://api.congress.gov/v3/member/A000376?format=json,2023-12-06,False,,False
615,"Rep. Turner, Michael R. [R-OH-10]",Michael,R.,Turner,R,OH,10.0,T000463,https://api.congress.gov/v3/member/T000463?format=json,2023-12-19,False,,False
615,"Rep. Mills, Cory [R-FL-7]",Cory,,Mills,R,FL,7.0,M001216,https://api.congress.gov/v3/member/M001216?format=json,2024-01-11,False,,False
615,"Rep. Cherfilus-McCormick, Sheila [D-FL-20]",Sheila,,Cherfilus-McCormick,D,FL,20.0,C001127,https://api.congress.gov/v3/member/C001127?format=json,2024-01-16,False,,False
615,"Rep. Stefanik, Elise M. [R-NY-21]",Elise,M.,Stefanik,R,NY,21.0,S001196,https://api.congress.gov/v3/member/S001196?format=json,2024-01-16,False,,False
615,"Rep. Titus, Dina [D-NV-1]",Dina,,Titus,D,NV,1.0,T000468,https://api.congress.gov/v3/member/T000468?format=json,2024-01-17,False,,False
615,"Rep. James, John [R-MI-10]",John,,James,R,MI,10.0,J000307,https://api.congress.gov/v3/member/J000307?format=json,2024-01-17,False,,False
615,"Rep. Wilson, Joe [R-SC-2]",Joe,,Wilson,R,SC,2.0,W000795,https://api.congress.gov/v3/member/W000795?format=json,2024-01-17,False,,False
615,"Rep. Mast, Brian J. [R-FL-21]",Brian,J.,Mast,R,FL,21.0,M001199,https://api.congress.gov/v3/member/M001199?format=json,2024-01-17,False,,False
615,"Rep. Rouzer, David [R-NC-7]",David,,Rouzer,R,NC,7.0,R000603,https://api.congress.gov/v3/member/R000603?format=json,2024-03-07,False,,False
2334,"Rep. Rutherford, John H. [R-FL-5]",John,H.,Rutherford,R,FL,5.0,R000609,https://api.congress.gov/v3/member/R000609?format=json,2025-04-29,False,,False
1337,"Rep. Pallone, Frank [D-NJ-6]",Frank,,Pallone,D,NJ,6.0,P000034,https://api.congress.gov/v3/member/P000034?format=json,2024-06-25,True,,False
1337,"Rep. Bilirakis, Gus M. [R-FL-12]",Gus,M.,Bilirakis,R,FL,12.0,B001257,https://api.congress.gov/v3/member/B001257?format=json,2024-06-25,True,,False
1337,"Rep. Schakowsky, Janice D. [D-IL-9]",Janice,D.,Schakowsky,D,IL,9.0,S001145,https://api.congress.gov/v3/member/S001145?format=json,2024-06-25,True,,False
408,"Sen. Markey, Edward J. [D-MA]",Edward,J.,Markey,D,MA,,M000133,https://api.congress.gov/v3/member/M000133?format=json,2023-07-18,True,,False
533,"Sen. Fischer, Deb [R-NE]",Deb,,Fischer,R,NE,,F000463,https://api.congress.gov/v3/member/F000463?format=json,2023-11-15,True,,False
1007,"Rep. Bonamici, Suzanne [D-OR-1]",Suzanne,,Bonamici,D,OR,1.0,B001278,https://api.congress.gov/v3/member/B001278?format=json,2023-07-12,True,,False
1007,"Rep. Salinas, Andrea [D-OR-6]",Andrea,,Salinas,D,OR,6.0,S001226,https://api.congress.gov/v3/member/S001226?format=json,2023-07-25,False,,False
837,"Rep. Lofgren, Zoe [D-CA-18]",ZOE,,LOFGREN,D,CA,18.0,L000397,https://api.congress.gov/v3/member/L000397?format=json,2023-04-19,True,,False
1001,"Rep. Wilson, Joe [R-SC-2]",Joe,,Wilson,R,SC,2.0,W000795,https://api.congress.gov/v3/member/W000795?format=json,2024-04-18,False,,False
1001,"Rep. Hill, J. French [R-AR-2]",J.,French,Hill,R,AR,2.0,H001072,https://api.congress.gov/v3/member/H001072?format=json,2024-04-18,False,,False
1001,"Del. Radewagen, Aumua Amata Coleman [R-AS-At Large]",Aumua Amata,Coleman,Radewagen,R,AS,0.0,R000600,https://api.congress.gov/v3/member/R000600?format=json,2024-04-18,False,,False
1001,"Rep. Salazar, Maria Elvira [R-FL-27]",Maria,Elvira,Salazar,R,FL,27.0,S000168,https://api.congress.gov/v3/member/S000168?format=json,2024-04-18,False,,False
1001,"Rep. Lawler, Michael [R-NY-17]",Michael,,Lawler,R,NY,17.0,L000599,https://api.congress.gov/v3/member/L000599?format=json,2024-04-18,False,,False
1001,"Rep. Green, Mark E. [R-TN-7]",Mark,E.,Green,R,TN,7.0,G000590,https://api.congress.gov/v3/member/G000590?format=json,2024-04-18,False,,False
1001,"Rep. Kean, Thomas H. [R-NJ-7]",Thomas,H.,Kean,R,NJ,7.0,K000398,https://api.congress.gov/v3/member/K000398?format=json,2024-04-18,False,,False
1001,"Rep. Lamborn, Doug [R-CO-5]",Doug,,Lamborn,R,CO,5.0,L000564,https://api.congress.gov/v3/member/L000564?format=json,2024-04-19,False,,False
1001,"Rep. Fitzpatrick, Brian K. [R-PA-1]",Brian,K.,Fitzpatrick,R,PA,1.0,F000466,https://api.congress.gov/v3/member/F000466?format=json,2024-04-19,False,,False
1001,"Rep. Crenshaw, Dan [R-TX-2]",Dan,,Crenshaw,R,TX,2.0,C001120,https://api.congress.gov/v3/member/C001120?format=json,2024-04-19,False,,False
582,"Rep. Duarte, John S. [R-CA-13]",John,S.,Duarte,R,CA,13.0,D000633,https://api.congress.gov/v3/member/D000633?format=json,2023-05-18,True,,False
582,"Rep. Huffman, Jared [D-CA-2]",Jared,,Huffman,D,CA,2.0,H001068,https://api.congress.gov/v3/member/H001068?format=json,2024-10-01,False,,False
487,"Sen. Blackburn, Marsha [R-TN]",Marsha,,Blackburn,R,TN,,B001243,https://api.congress.gov/v3/member/B001243?format=json,2024-01-23,True,,False
583,"Rep. Calvert, Ken [R-CA-41]",KEN,,CALVERT,R,CA,41.0,C000059,https://api.congress.gov/v3/member/C000059?format=json,2023-02-14,True,,False
583,"Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]",Jesus,G.,Garcia,D,IL,4.0,G000586,https://api.congress.gov/v3/member/G000586?format=json,2023-02-17,False,,False
583,"Rep. Carson, Andre [D-IN-7]",André,,Carson,D,IN,7.0,C001072,https://api.congress.gov/v3/member/C001072?format=json,2023-02-17,False,,False
583,"Del. Norton, Eleanor Holmes [D-DC-At Large]",ELEANOR,HOLMES,NORTON,D,DC,0.0,N000147,https://api.congress.gov/v3/member/N000147?format=json,2023-02-21,False,,False
583,"Rep. Payne, Donald M., Jr. [D-NJ-10]",Donald,M.,Payne,D,NJ,10.0,P000604,https://api.congress.gov/v3/member/P000604?format=json,2023-02-24,False,,False
583,"Rep. Mace, Nancy [R-SC-1]",Nancy,,Mace,R,SC,1.0,M000194,https://api.congress.gov/v3/member/M000194?format=json,2023-03-01,False,,False
583,"Rep. Fitzpatrick, Brian K. [R-PA-1]",Brian,K.,Fitzpatrick,R,PA,1.0,F000466,https://api.congress.gov/v3/member/F000466?format=json,2023-03-01,False,,False
583,"Rep. Titus, Dina [D-NV-1]",Dina,,Titus,D,NV,1.0,T000468,https://api.congress.gov/v3/member/T000468?format=json,2023-03-07,False,,False
583,"Rep. Posey, Bill [R-FL-8]",Bill,,Posey,R,FL,8.0,P000599,https://api.congress.gov/v3/member/P000599?format=json,2023-03-07,False,,False
583,"Rep. Malliotakis, Nicole [R-NY-11]",Nicole,,Malliotakis,R,NY,11.0,M000317,https://api.congress.gov/v3/member/M000317?format=json,2023-03-17,False,,False
583,"Rep. Watson Coleman, Bonnie [D-NJ-12]",Bonnie,,Watson Coleman,D,NJ,12.0,W000822,https://api.congress.gov/v3/member/W000822?format=json,2023-04-06,False,,False
583,"Rep. Gottheimer, Josh [D-NJ-5]",Josh,,Gottheimer,D,NJ,5.0,G000583,https://api.congress.gov/v3/member/G000583?format=json,2023-04-25,False,,False
583,"Rep. Neguse, Joe [D-CO-2]",Joe,,Neguse,D,CO,2.0,N000191,https://api.congress.gov/v3/member/N000191?format=json,2023-04-25,False,,False
583,"Rep. Frankel, Lois [D-FL-22]",Lois,,Frankel,D,FL,22.0,F000462,https://api.congress.gov/v3/member/F000462?format=json,2023-05-15,False,,False
583,"Rep. Moskowitz, Jared [D-FL-23]",Jared,,Moskowitz,D,FL,23.0,M001217,https://api.congress.gov/v3/member/M001217?format=json,2023-05-15,False,,False
583,"Rep. Tokuda, Jill N. [D-HI-2]",Jill,N.,Tokuda,D,HI,2.0,T000487,https://api.congress.gov/v3/member/T000487?format=json,2023-05-24,False,,False
583,"Rep. Cohen, Steve [D-TN-9]",Steve,,Cohen,D,TN,9.0,C001068,https://api.congress.gov/v3/member/C001068?format=json,2023-06-12,False,,False
583,"Rep. Frost, Maxwell [D-FL-10]",Maxwell,,Frost,D,FL,10.0,F000476,https://api.congress.gov/v3/member/F000476?format=json,2023-06-14,False,,False
583,"Rep. Ivey, Glenn [D-MD-4]",Glenn,,Ivey,D,MD,4.0,I000058,https://api.congress.gov/v3/member/I000058?format=json,2023-07-26,False,,False
583,"Rep. Blumenauer, Earl [D-OR-3]",EARL,,BLUMENAUER,D,OR,3.0,B000574,https://api.congress.gov/v3/member/B000574?format=json,2023-08-01,False,,False
583,"Rep. Scholten, Hillary J. [D-MI-3]",Hillary,J.,Scholten,D,MI,3.0,S001221,https://api.congress.gov/v3/member/S001221?format=json,2023-08-11,False,,False
583,"Rep. Himes, James A. [D-CT-4]",James,A.,Himes,D,CT,4.0,H001047,https://api.congress.gov/v3/member/H001047?format=json,2024-01-22,False,,False
583,"Rep. Nadler, Jerrold [D-NY-12]",Jerrold,,Nadler,D,NY,12.0,N000002,https://api.congress.gov/v3/member/N000002?format=json,2024-07-23,False,,False
583,"Rep. Goldman, Daniel S. [D-NY-10]",Daniel,S.,Goldman,D,NY,10.0,G000599,https://api.congress.gov/v3/member/G000599?format=json,2024-08-30,False,,False
1749,"Rep. Dingell, Debbie [D-MI-6]",Debbie,,Dingell,D,MI,6.0,D000624,https://api.congress.gov/v3/member/D000624?format=json,2023-07-27,True,,False
1749,"Rescom. González-Colón, Jenniffer [R-PR-At Large]",Jenniffer,,Gonzalez-Colon,R,PR,0.0,G000582,https://api.congress.gov/v3/member/G000582?format=json,2023-07-27,True,,False
1749,"Rep. Costa, Jim [D-CA-21]",Jim,,Costa,D,CA,21.0,C001059,https://api.congress.gov/v3/member/C001059?format=json,2023-07-27,True,,False
1749,"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]",Earl,"L. ""Buddy""",Carter,R,GA,1.0,C001103,https://api.congress.gov/v3/member/C001103?format=json,2023-07-27,True,,False
1749,"Rep. Thompson, Mike [D-CA-4]",MIKE,,THOMPSON,D,CA,4.0,T000460,https://api.congress.gov/v3/member/T000460?format=json,2023-07-27,True,,False
1749,"Rep. Garbarino, Andrew R. [R-NY-2]",Andrew,R.,Garbarino,R,NY,2.0,G000597,https://api.congress.gov/v3/member/G000597?format=json,2023-07-27,True,,False
1749,"Rep. Stansbury, Melanie Ann [D-NM-1]",Melanie,Ann,Stansbury,D,NM,1.0,S001218,https://api.congress.gov/v3/member/S001218?format=json,2023-08-29,False,,False
1749,"Rep. Lawler, Michael [R-NY-17]",Michael,,Lawler,R,NY,17.0,L000599,https://api.congress.gov/v3/member/L000599?format=json,2023-09-14,False,,False
1749,"Rep. Sherman, Brad [D-CA-32]",BRAD,,SHERMAN,D,CA,32.0,S000344,https://api.congress.gov/v3/member/S000344?format=json,2023-10-06,False,,False
1749,"Rep. Grijalva, Raúl M. [D-AZ-7]",Raúl,M.,Grijalva,D,AZ,7.0,G000551,https://api.congress.gov/v3/member/G000551?format=json,2023-10-20,False,,False
1749,"Del. Moylan, James C. [R-GU-At Large]",James,C.,Moylan,R,GU,0.0,M001219,https://api.congress.gov/v3/member/M001219?format=json,2023-10-24,False,,False
1749,"Rep. Wild, Susan [D-PA-7]",Susan,,Wild,D,PA,7.0,W000826,https://api.congress.gov/v3/member/W000826?format=json,2023-11-15,False,,False
1269,"Sen. Padilla, Alex [D-CA]",Alex,,Padilla,D,CA,,P000145,https://api.congress.gov/v3/member/P000145?format=json,2024-07-11,True,,False
1269,"Sen. Hirono, Mazie K. [D-HI]",Mazie,K.,Hirono,D,HI,,H001042,https://api.congress.gov/v3/member/H001042?format=json,2024-07-11,True,,False
1269,"Sen. Welch, Peter [D-VT]",Peter,,Welch,D,VT,,W000800,https://api.congress.gov/v3/member/W000800?format=json,2024-07-11,True,,False
1269,"Sen. Whitehouse, Sheldon [D-RI]",Sheldon,,Whitehouse,D,RI,,W000802,https://api.congress.gov/v3/member/W000802?format=json,2024-07-11,True,,False
829,"Sen. Cassidy, Bill [R-LA]",Bill,,Cassidy,R,LA,,C001075,https://api.congress.gov/v3/member/C001075?format=json,2023-12-04,True,,False
828,"Rep. Underwood, Lauren [D-IL-14]",Lauren,,Underwood,D,IL,14.0,U000040,https://api.congress.gov/v3/member/U000040?format=json,2023-07-27,True,,False
828,"Rep. Joyce, David P. [R-OH-14]",David,P.,Joyce,R,OH,14.0,J000295,https://api.congress.gov/v3/member/J000295?format=json,2023-07-27,True,,False
828,"Rep. Hinson, Ashley [R-IA-2]",Ashley,,Hinson,R,IA,2.0,H001091,https://api.congress.gov/v3/member/H001091?format=json,2023-07-27,True,,False
828,"Rep. Molinaro, Marcus J. [R-NY-19]",Marcus,J.,Molinaro,R,NY,19.0,M001221,https://api.congress.gov/v3/member/M001221?format=json,2023-12-19,False,,False
828,"Rep. Gottheimer, Josh [D-NJ-5]",Josh,,Gottheimer,D,NJ,5.0,G000583,https://api.congress.gov/v3/member/G000583?format=json,2024-01-30,False,,False
828,"Rep. De La Cruz, Monica [R-TX-15]",Monica,,De La Cruz,R,TX,15.0,D000594,https://api.congress.gov/v3/member/D000594?format=json,2024-01-30,False,,False
828,"Rep. Barragán, Nanette Diaz [D-CA-44]",Nanette,Diaz,Barragán,D,CA,44.0,B001300,https://api.congress.gov/v3/member/B001300?format=json,2024-04-11,False,,False
641,"Rep. Soto, Darren [D-FL-9]",Darren,,Soto,D,FL,9.0,S001200,https://api.congress.gov/v3/member/S001200?format=json,2023-06-05,True,,False
641,"Rep. Barragan, Nanette Diaz [D-CA-44]",Nanette,Diaz,Barragan,D,CA,44.0,B001300,https://api.congress.gov/v3/member/B001300?format=json,2023-06-05,True,,False
641,"Rep. Costa, Jim [D-CA-21]",Jim,,Costa,D,CA,21.0,C001059,https://api.congress.gov/v3/member/C001059?format=json,2023-06-05,True,,False
641,"Rep. Espaillat, Adriano [D-NY-13]",Adriano,,Espaillat,D,NY,13.0,E000297,https://api.congress.gov/v3/member/E000297?format=json,2023-06-05,True,,False
641,"Rep. Vargas, Juan [D-CA-52]",Juan,,Vargas,D,CA,52.0,V000130,https://api.congress.gov/v3/member/V000130?format=json,2023-06-05,True,,False
641,"Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]",Jesus,G.,Garcia,D,IL,4.0,G000586,https://api.congress.gov/v3/member/G000586?format=json,2023-06-05,True,,False
641,"Rep. Castro, Joaquin [D-TX-20]",Joaquin,,Castro,D,TX,20.0,C001091,https://api.congress.gov/v3/member/C001091?format=json,2023-06-05,True,,False
485,"Sen. Thune, John [R-SD]",John,,Thune,R,SD,,T000250,https://api.congress.gov/v3/member/T000250?format=json,2023-03-07,True,,False
485,"Sen. Baldwin, Tammy [D-WI]",Tammy,,Baldwin,D,WI,,B001230,https://api.congress.gov/v3/member/B001230?format=json,2023-03-07,True,,False
485,"Sen. Fischer, Deb [R-NE]",Deb,,Fischer,R,NE,,F000463,https://api.congress.gov/v3/member/F000463?format=json,2023-03-07,True,,False
485,"Sen. Manchin, Joe, III [D-WV]",Joseph,,Manchin,D,WV,,M001183,https://api.congress.gov/v3/member/M001183?format=json,2023-03-07,True,,False
485,"Sen. Moran, Jerry [R-KS]",Jerry,,Moran,R,KS,,M000934,https://api.congress.gov/v3/member/M000934?format=json,2023-03-07,True,,False
485,"Sen. Bennet, Michael F. [D-CO]",Michael,,Bennet,D,CO,,B001267,https://api.congress.gov/v3/member/B001267?format=json,2023-03-07,True,,False
485,"Sen. Sullivan, Dan [R-AK]",Dan,,Sullivan,R,AK,,S001198,https://api.congress.gov/v3/member/S001198?format=json,2023-03-07,True,,False
485,"Sen. Gillibrand, Kirsten E. [D-NY]",Kirsten,E.,Gillibrand,D,NY,,G000555,https://api.congress.gov/v3/member/G000555?format=json,2023-03-07,True,,False
485,"Sen. Collins, Susan M. [R-ME]",Susan,M.,Collins,R,ME,,C001035,https://api.congress.gov/v3/member/C001035?format=json,2023-03-07,True,,False
485,"Sen. Heinrich, Martin [D-NM]",Martin,T.,Heinrich,D,NM,,H001046,https://api.congress.gov/v3/member/H001046?format=json,2023-03-07,True,,False
485,"Sen. Romney, Mitt [R-UT]",Mitt,,Romney,R,UT,,R000615,https://api.congress.gov/v3/member/R000615?format=json,2023-03-07,True,,False
485,"Sen. Capito, Shelley Moore [R-WV]",Shelley,Moore,Capito,R,WV,,C001047,https://api.congress.gov/v3/member/C001047?format=json,2023-03-07,True,,False
485,"Sen. Lujan, Ben Ray [D-NM]",Ben,R.,Luján,D,NM,,L000570,https://api.congress.gov/v3/member/L000570?format=json,2023-03-08,False,,False
485,"Sen. Kaine, Tim [D-VA]",Timothy,M.,Kaine,D,VA,,K000384,https://api.congress.gov/v3/member/K000384?format=json,2023-03-14,False,,False
485,"Sen. Cramer, Kevin [R-ND]",Kevin,,Cramer,R,ND,,C001096,https://api.congress.gov/v3/member/C001096?format=json,2023-03-14,False,,False
485,"Sen. Blumenthal, Richard [D-CT]",Richard,,Blumenthal,D,CT,,B001277,https://api.congress.gov/v3/member/B001277?format=json,2023-03-15,False,,False
485,"Sen. Grassley, Chuck [R-IA]",Chuck,,Grassley,R,IA,,G000386,https://api.congress.gov/v3/member/G000386?format=json,2023-03-15,False,,False
485,"Sen. Hickenlooper, John W. [D-CO]",John,W.,Hickenlooper,D,CO,,H000273,https://api.congress.gov/v3/member/H000273?format=json,2023-03-21,False,,False
485,"Sen. Tillis, Thomas [R-NC]",Thomas,Roland,Tillis,R,NC,,T000476,https://api.congress.gov/v3/member/T000476?format=json,2023-03-21,False,,False
485,"Sen. Graham, Lindsey [R-SC]",Lindsey,,Graham,R,SC,,G000359,https://api.congress.gov/v3/member/G000359?format=json,2023-03-27,False,,False
485,"Sen. Kelly, Mark [D-AZ]",Mark,,Kelly,D,AZ,,K000377,https://api.congress.gov/v3/member/K000377?format=json,2023-03-27,False,,False
485,"Sen. King, Angus S., Jr. [I-ME]",Angus,S.,King,I,ME,,K000383,https://api.congress.gov/v3/member/K000383?format=json,2023-03-29,False,,False
485,"Sen. Crapo, Mike [R-ID]",Mike,,Crapo,R,ID,,C000880,https://api.congress.gov/v3/member/C000880?format=json,2023-03-29,False,,False
485,"Sen. Boozman, John [R-AR]",John,,Boozman,R,AR,,B001236,https://api.congress.gov/v3/member/B001236?format=json,2023-03-29,False,,False
485,"Sen. Welch, Peter [D-VT]",Peter,,Welch,D,VT,,W000800,https://api.congress.gov/v3/member/W000800?format=json,2023-03-29,False,,False
485,"Sen. Casey, Robert P., Jr. [D-PA]",Bob,,Casey,D,PA,,C001070,https://api.congress.gov/v3/member/C001070?format=json,2024-01-08,False,,False
519,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2023-06-27,True,,False
519,"Rep. Miller, Max L. [R-OH-7]",Max,L.,Miller,R,OH,7.0,M001222,https://api.congress.gov/v3/member/M001222?format=json,2023-06-27,True,,False
510,"Rep. Baird, James R. [R-IN-4]",James,R.,Baird,R,IN,4.0,B001307,https://api.congress.gov/v3/member/B001307?format=json,2023-02-14,True,,False
510,"Rep. Beyer, Donald S., Jr. [D-VA-8]",Donald,S.,Beyer,D,VA,8.0,B001292,https://api.congress.gov/v3/member/B001292?format=json,2023-02-14,True,,False
510,"Rep. Kim, Young [R-CA-40]",Young,,Kim,R,CA,40.0,K000397,https://api.congress.gov/v3/member/K000397?format=json,2023-02-14,True,,False
510,"Rep. Davis, Danny K. [D-IL-7]",DANNY,K.,DAVIS,D,IL,7.0,D000096,https://api.congress.gov/v3/member/D000096?format=json,2023-03-17,False,,False
510,"Rep. Wilson, Frederica S. [D-FL-24]",Frederica,S.,Wilson,D,FL,24.0,W000808,https://api.congress.gov/v3/member/W000808?format=json,2023-03-23,False,,False
510,"Rep. Hayes, Jahana [D-CT-5]",Jahana,,Hayes,D,CT,5.0,H001081,https://api.congress.gov/v3/member/H001081?format=json,2023-05-11,False,,False
510,"Rep. Keating, William R. [D-MA-9]",William,R.,Keating,D,MA,9.0,K000375,https://api.congress.gov/v3/member/K000375?format=json,2023-05-11,False,,False
510,"Rep. Raskin, Jamie [D-MD-8]",Jamie,,Raskin,D,MD,8.0,R000606,https://api.congress.gov/v3/member/R000606?format=json,2023-06-30,False,,False
510,"Rep. Fitzpatrick, Brian K. [R-PA-1]",Brian,K.,Fitzpatrick,R,PA,1.0,F000466,https://api.congress.gov/v3/member/F000466?format=json,2023-08-18,False,,False
510,"Rep. Pappas, Chris [D-NH-1]",Chris,,Pappas,D,NH,1.0,P000614,https://api.congress.gov/v3/member/P000614?format=json,2023-08-22,False,,False
510,"Rep. Trone, David J. [D-MD-6]",David,J.,Trone,D,MD,6.0,T000483,https://api.congress.gov/v3/member/T000483?format=json,2023-11-06,False,,False
596,"Rep. Crow, Jason [D-CO-6]",Jason,,Crow,D,CO,6.0,C001121,https://api.congress.gov/v3/member/C001121?format=json,2023-06-21,True,,False
596,"Rep. Chavez-DeRemer, Lori [R-OR-5]",Lori,,Chavez-DeRemer,R,OR,5.0,C001135,https://api.congress.gov/v3/member/C001135?format=json,2023-06-30,False,,False
596,"Del. Moylan, James C. [R-GU-At Large]",James,C.,Moylan,R,GU,0.0,M001219,https://api.congress.gov/v3/member/M001219?format=json,2023-06-30,False,,False
596,"Rep. Lawler, Michael [R-NY-17]",Michael,,Lawler,R,NY,17.0,L000599,https://api.congress.gov/v3/member/L000599?format=json,2023-07-12,False,,False
596,"Rep. Lamborn, Doug [R-CO-5]",Doug,,Lamborn,R,CO,5.0,L000564,https://api.congress.gov/v3/member/L000564?format=json,2023-07-12,False,,False
596,"Rep. Duarte, John S. [R-CA-13]",John,S.,Duarte,R,CA,13.0,D000633,https://api.congress.gov/v3/member/D000633?format=json,2023-07-12,False,,False
